sample,GPSC
17870_7#10.contigs_velvet.fa,8
14520_7#72.contigs_velvet.fa,8
19084_7#24.contigs_velvet.fa,8
9789_2#79.contigs_velvet.fa,8
19084_7#87.contigs_velvet.fa,8
17870_8#28.contigs_velvet.fa,8
19341_2#51.contigs_velvet.fa,8
15531_4#60.contigs_velvet.fa,8
6630_2#11.contigs_velvet.fa,8
22841_4#107.contigs_velvet.fa,8
15531_3#54.contigs_velvet.fa,8
17794_8#136.contigs_velvet.fa,8
14913_6#25.contigs_velvet.fa,8
14723_4#82.contigs_velvet.fa,8
14723_2#23.contigs_velvet.fa,8
22114_6#3.contigs_velvet.fa,8
22841_3#130.contigs_velvet.fa,8
23164_8#89.contigs_velvet.fa,8
14555_4#76.contigs_velvet.fa,8
15378_2#33.contigs_velvet.fa,8
17966_5#60.contigs_velvet.fa,8
14410_6#18.contigs_velvet.fa,8
22841_4#119.contigs_velvet.fa,8
18456_1#123.contigs_velvet.fa,8
14913_2#25.contigs_velvet.fa,8
9789_3#6.contigs_velvet.fa,8
22841_4#21.contigs_velvet.fa,8
22841_1#144.contigs_velvet.fa,8
22841_2#169.contigs_velvet.fa,8
9789_5#54.contigs_velvet.fa,8
17966_5#104.contigs_velvet.fa,8
12162_1#23.contigs_velvet.fa,8
18456_1#158.contigs_velvet.fa,8
22841_3#47.contigs_velvet.fa,8
22841_3#37.contigs_velvet.fa,8
22027_1#75.contigs_velvet.fa,8
13414_8#78.contigs_velvet.fa,8
14913_2#27.contigs_velvet.fa,8
17870_8#41.contigs_velvet.fa,8
14410_5#19.contigs_velvet.fa,8
14913_2#24.contigs_velvet.fa,8
21999_8#95.contigs_velvet.fa,8
17870_8#91.contigs_velvet.fa,8
12291_6#75.contigs_velvet.fa,8
9789_2#13.contigs_velvet.fa,8
14723_4#64.contigs_velvet.fa,8
13470_1#24.contigs_velvet.fa,8
22841_1#86.contigs_velvet.fa,8
9789_4#88.contigs_velvet.fa,8
22114_6#2.contigs_velvet.fa,8
14723_6#2.contigs_velvet.fa,8
21999_8#94.contigs_velvet.fa,8
14566_5#49.contigs_velvet.fa,8
23164_8#118.contigs_velvet.fa,8
9789_2#6.contigs_velvet.fa,8
6925_7#7.contigs_velvet.fa,8
22841_3#126.contigs_velvet.fa,8
22841_2#141.contigs_velvet.fa,8
12290_3#14.contigs_velvet.fa,8
14913_2#57.contigs_velvet.fa,8
17870_7#11.contigs_velvet.fa,8
22841_4#11.contigs_velvet.fa,8
12837_2#29.contigs_velvet.fa,8
14410_5#31.contigs_velvet.fa,8
22841_4#22.contigs_velvet.fa,8
17966_5#49.contigs_velvet.fa,8
22114_6#23.contigs_velvet.fa,8
14723_6#24.contigs_velvet.fa,8
17870_8#98.contigs_velvet.fa,8
14410_4#17.contigs_velvet.fa,8
13470_1#67.contigs_velvet.fa,8
15531_6#57.contigs_velvet.fa,8
18090_1#130.contigs_velvet.fa,8
22114_6#86.contigs_velvet.fa,8
22841_1#140.contigs_velvet.fa,8
14936_5#91.contigs_velvet.fa,8
14913_2#30.contigs_velvet.fa,8
12290_2#34.contigs_velvet.fa,9
13414_4#39.contigs_velvet.fa,9
14673_4#61.contigs_velvet.fa,9
17175_6#68.contigs_velvet.fa,9
6736_8#24.contigs_velvet.fa,9
19084_7#20.contigs_velvet.fa,9
15841_1#61.contigs_velvet.fa,9
17794_8#187.contigs_velvet.fa,9
6925_7#16.contigs_velvet.fa,9
16288_5#20.contigs_velvet.fa,9
17794_8#14.contigs_velvet.fa,9
21127_1#75.contigs_velvet.fa,9
6823_2#9.contigs_velvet.fa,9
17966_5#134.contigs_velvet.fa,9
14936_5#64.contigs_velvet.fa,9
13710_2#1.contigs_velvet.fa,9
6641_6#3.contigs_velvet.fa,9
14555_3#12.contigs_velvet.fa,9
6631_6#2.contigs_velvet.fa,9
17150_4#36.contigs_velvet.fa,9
6952_7#19.contigs_velvet.fa,9
6938_3#25.contigs_velvet.fa,9
7054_4#3.contigs_velvet.fa,9
14555_3#95.contigs_velvet.fa,9
12291_6#74.contigs_velvet.fa,9
7001_2#23.contigs_velvet.fa,9
7553_4#5.contigs_velvet.fa,9
7622_2#30.contigs_velvet.fa,9
16288_5#42.contigs_velvet.fa,9
19341_3#36.contigs_velvet.fa,9
14723_2#38.contigs_velvet.fa,9
21903_8#76.contigs_velvet.fa,9
6805_4#24.contigs_velvet.fa,9
13353_7#55.contigs_velvet.fa,9
16399_6#27.contigs_velvet.fa,9
14723_4#55.contigs_velvet.fa,9
6807_1#21.contigs_velvet.fa,9
14520_6#41.contigs_velvet.fa,9
6840_3#15.contigs_velvet.fa,9
17175_7#2.contigs_velvet.fa,9
14410_5#5.contigs_velvet.fa,9
7004_5#4.contigs_velvet.fa,9
15378_4#32.contigs_velvet.fa,9
14723_2#45.contigs_velvet.fa,9
17138_5#13.contigs_velvet.fa,9
7004_6#41.contigs_velvet.fa,9
14723_2#65.contigs_velvet.fa,9
6730_6#12.contigs_velvet.fa,9
7553_5#84.contigs_velvet.fa,9
19341_3#42.contigs_velvet.fa,9
16288_3#33.contigs_velvet.fa,9
15841_3#79.contigs_velvet.fa,9
16288_4#74.contigs_velvet.fa,9
6710_7#18.contigs_velvet.fa,9
20925_3#93.contigs_velvet.fa,9
7553_5#58.contigs_velvet.fa,9
19341_3#52.contigs_velvet.fa,9
19341_2#177.contigs_velvet.fa,9
11657_4#37.contigs_velvet.fa,9
6631_5#10.contigs_velvet.fa,9
14410_5#79.contigs_velvet.fa,9
6753_1#22.contigs_velvet.fa,9
15378_4#19.contigs_velvet.fa,9
14410_6#78.contigs_velvet.fa,9
19341_3#50.contigs_velvet.fa,9
14936_5#50.contigs_velvet.fa,9
6486_7#17.contigs_velvet.fa,9
14723_4#92.contigs_velvet.fa,9
6938_6#1.contigs_velvet.fa,9
17870_8#126.contigs_velvet.fa,9
6631_2#19.contigs_velvet.fa,9
14566_5#50.contigs_velvet.fa,9
15841_1#83.contigs_velvet.fa,9
6714_7#14.contigs_velvet.fa,9
7011_3#22.contigs_velvet.fa,9
14412_1#11.contigs_velvet.fa,9
16288_5#11.contigs_velvet.fa,9
7622_2#2.contigs_velvet.fa,9
16288_5#63.contigs_velvet.fa,9
12291_6#9.contigs_velvet.fa,9
14566_5#90.contigs_velvet.fa,9
20287_5#120.contigs_velvet.fa,9
22841_2#131.contigs_velvet.fa,9
14723_4#49.contigs_velvet.fa,9
14723_4#42.contigs_velvet.fa,9
14555_3#53.contigs_velvet.fa,9
17150_5#34.contigs_velvet.fa,9
6805_2#1.contigs_velvet.fa,9
15682_1#44.contigs_velvet.fa,9
7068_4#1.contigs_velvet.fa,9
16288_6#29.contigs_velvet.fa,9
14913_4#2.contigs_velvet.fa,9
16288_5#52.contigs_velvet.fa,9
22841_1#125.contigs_velvet.fa,9
9716_7#37.contigs_velvet.fa,9
6631_1#7.contigs_velvet.fa,9
14673_4#40.contigs_velvet.fa,9
6823_4#7.contigs_velvet.fa,9
14673_1#79.contigs_velvet.fa,9
10395_5#34.contigs_velvet.fa,9
21999_8#10.contigs_velvet.fa,9
11511_7#61.contigs_velvet.fa,9
7004_8#84.contigs_velvet.fa,9
15378_3#95.contigs_velvet.fa,9
16288_5#35.contigs_velvet.fa,9
7553_4#33.contigs_velvet.fa,9
14412_1#67.contigs_velvet.fa,9
13415_5#35.contigs_velvet.fa,9
15841_3#74.contigs_velvet.fa,9
15531_4#76.contigs_velvet.fa,9
14555_4#73.contigs_velvet.fa,9
16288_7#20.contigs_velvet.fa,9
7553_5#67.contigs_velvet.fa,9
15731_8#74.contigs_velvet.fa,9
18456_1#66.contigs_velvet.fa,9
15531_6#79.contigs_velvet.fa,9
11658_1#15.contigs_velvet.fa,9
16288_3#80.contigs_velvet.fa,9
17138_3#24.contigs_velvet.fa,9
14723_2#17.contigs_velvet.fa,9
6753_3#12.contigs_velvet.fa,9
6925_2#83.contigs_velvet.fa,9
14723_1#82.contigs_velvet.fa,9
13415_8#96.contigs_velvet.fa,9
13414_2#46.contigs_velvet.fa,9
15378_4#37.contigs_velvet.fa,9
14723_2#63.contigs_velvet.fa,9
7622_5#78.contigs_velvet.fa,9
6630_1#6.contigs_velvet.fa,9
15995_1#22.contigs_velvet.fa,9
9789_4#56.contigs_velvet.fa,9
9789_2#9.contigs_velvet.fa,9
13710_1#49.contigs_velvet.fa,9
19084_8#169.contigs_velvet.fa,9
17870_8#94.contigs_velvet.fa,9
15378_2#9.contigs_velvet.fa,9
6938_3#27.contigs_velvet.fa,9
15531_2#46.contigs_velvet.fa,9
14673_1#15.contigs_velvet.fa,9
16288_6#55.contigs_velvet.fa,9
15378_3#7.contigs_velvet.fa,9
16288_6#14.contigs_velvet.fa,9
7038_6#18.contigs_velvet.fa,9
7068_4#12.contigs_velvet.fa,9
7092_6#21.contigs_velvet.fa,9
17966_5#144.contigs_velvet.fa,9
7553_4#23.contigs_velvet.fa,9
22841_2#4.contigs_velvet.fa,9
6925_2#95.contigs_velvet.fa,9
16288_4#46.contigs_velvet.fa,9
7001_3#4.contigs_velvet.fa,9
22841_2#41.contigs_velvet.fa,9
11658_1#63.contigs_velvet.fa,9
14410_7#35.contigs_velvet.fa,9
16288_5#54.contigs_velvet.fa,9
14723_2#15.contigs_velvet.fa,9
6925_1#59.contigs_velvet.fa,9
14520_6#20.contigs_velvet.fa,9
14673_4#81.contigs_velvet.fa,9
16288_6#9.contigs_velvet.fa,9
6631_5#22.contigs_velvet.fa,9
6259_8#22.contigs_velvet.fa,9
9789_2#83.contigs_velvet.fa,9
14723_2#10.contigs_velvet.fa,9
15531_6#35.contigs_velvet.fa,9
6630_1#16.contigs_velvet.fa,9
13710_2#16.contigs_velvet.fa,9
17428_8#184.contigs_velvet.fa,9
14412_1#41.contigs_velvet.fa,9
6512_1#24.contigs_velvet.fa,9
14936_5#34.contigs_velvet.fa,9
14520_5#46.contigs_velvet.fa,9
7001_3#14.contigs_velvet.fa,9
16288_3#11.contigs_velvet.fa,9
6486_6#2.contigs_velvet.fa,9
13415_8#17.contigs_velvet.fa,9
16288_5#34.contigs_velvet.fa,9
6805_5#2.contigs_velvet.fa,9
6486_5#17.contigs_velvet.fa,9
17138_5#42.contigs_velvet.fa,9
12837_5#11.contigs_velvet.fa,9
18090_1#108.contigs_velvet.fa,9
16288_5#28.contigs_velvet.fa,9
19341_2#163.contigs_velvet.fa,9
7001_3#21.contigs_velvet.fa,9
19341_2#178.contigs_velvet.fa,9
14410_8#57.contigs_velvet.fa,9
18456_1#88.contigs_velvet.fa,9
6925_1#55.contigs_velvet.fa,9
14520_5#10.contigs_velvet.fa,9
14723_2#57.contigs_velvet.fa,9
20287_5#123.contigs_velvet.fa,9
6680_8#13.contigs_velvet.fa,9
7004_5#3.contigs_velvet.fa,9
6807_3#12.contigs_velvet.fa,9
19341_3#21.contigs_velvet.fa,9
6807_3#6.contigs_velvet.fa,9
14723_6#23.contigs_velvet.fa,9
6972_2#6.contigs_velvet.fa,9
6714_8#15.contigs_velvet.fa,9
12291_4#18.contigs_velvet.fa,9
14723_6#16.contigs_velvet.fa,9
17966_5#27.contigs_velvet.fa,9
15531_5#56.contigs_velvet.fa,9
6841_7#7.contigs_velvet.fa,9
14723_2#64.contigs_velvet.fa,9
13415_7#17.contigs_velvet.fa,9
7038_6#10.contigs_velvet.fa,9
19341_3#28.contigs_velvet.fa,9
13414_2#37.contigs_velvet.fa,9
6630_2#17.contigs_velvet.fa,9
17870_8#25.contigs_velvet.fa,9
11791_1#52.contigs_velvet.fa,9
14520_6#53.contigs_velvet.fa,9
6731_6#2.contigs_velvet.fa,9
13415_7#54.contigs_velvet.fa,9
14410_5#14.contigs_velvet.fa,9
15873_2#41.contigs_velvet.fa,9
6710_8#7.contigs_velvet.fa,9
6983_4#81.contigs_velvet.fa,9
20925_3#6.contigs_velvet.fa,9
15531_6#68.contigs_velvet.fa,9
14566_5#28.contigs_velvet.fa,9
14723_3#69.contigs_velvet.fa,9
6736_8#1.contigs_velvet.fa,9
16288_4#77.contigs_velvet.fa,9
15873_1#6.contigs_velvet.fa,9
14913_8#50.contigs_velvet.fa,9
14520_5#32.contigs_velvet.fa,9
7622_2#36.contigs_velvet.fa,9
6999_1#16.contigs_velvet.fa,9
6949_3#4.contigs_velvet.fa,9
15873_3#14.contigs_velvet.fa,9
14566_6#75.contigs_velvet.fa,9
19341_3#93.contigs_velvet.fa,9
10395_5#33.contigs_velvet.fa,9
7054_4#4.contigs_velvet.fa,9
16288_5#74.contigs_velvet.fa,9
6938_3#34.contigs_velvet.fa,9
7054_6#17.contigs_velvet.fa,9
14520_7#11.contigs_velvet.fa,9
16399_6#43.contigs_velvet.fa,9
13414_1#15.contigs_velvet.fa,9
6753_3#5.contigs_velvet.fa,9
12837_5#46.contigs_velvet.fa,9
6631_2#24.contigs_velvet.fa,9
22841_2#16.contigs_velvet.fa,9
6999_2#19.contigs_velvet.fa,9
19084_7#61.contigs_velvet.fa,9
14936_5#59.contigs_velvet.fa,9
22114_6#52.contigs_velvet.fa,9
7054_6#7.contigs_velvet.fa,9
6630_4#18.contigs_velvet.fa,9
15841_1#11.contigs_velvet.fa,9
6631_5#5.contigs_velvet.fa,9
14412_1#12.contigs_velvet.fa,9
7001_2#21.contigs_velvet.fa,9
22841_2#33.contigs_velvet.fa,9
14555_3#41.contigs_velvet.fa,9
22841_4#105.contigs_velvet.fa,9
15531_2#93.contigs_velvet.fa,9
6631_5#15.contigs_velvet.fa,9
7054_4#19.contigs_velvet.fa,9
16288_6#51.contigs_velvet.fa,9
7038_8#47.contigs_velvet.fa,9
24775_1#84.contigs_velvet.fa,9
14257_1#35.contigs_velvet.fa,9
6730_6#5.contigs_velvet.fa,9
15841_1#68.contigs_velvet.fa,9
17175_7#56.contigs_velvet.fa,9
14555_4#10.contigs_velvet.fa,9
14410_4#80.contigs_velvet.fa,9
19341_2#165.contigs_velvet.fa,9
9789_2#28.contigs_velvet.fa,9
6805_7#14.contigs_velvet.fa,9
6938_3#35.contigs_velvet.fa,9
18090_1#85.contigs_velvet.fa,9
7054_6#6.contigs_velvet.fa,9
17794_8#26.contigs_velvet.fa,9
14913_7#7.contigs_velvet.fa,9
17794_7#126.contigs_velvet.fa,9
22841_1#8.contigs_velvet.fa,9
6631_3#5.contigs_velvet.fa,9
16288_3#13.contigs_velvet.fa,9
14257_1#10.contigs_velvet.fa,9
6972_2#11.contigs_velvet.fa,9
19084_7#42.contigs_velvet.fa,9
14723_2#59.contigs_velvet.fa,9
13415_8#41.contigs_velvet.fa,9
22027_1#164.contigs_velvet.fa,9
6925_8#3.contigs_velvet.fa,9
6631_6#1.contigs_velvet.fa,9
15995_1#26.contigs_velvet.fa,9
17870_8#18.contigs_velvet.fa,9
16399_6#55.contigs_velvet.fa,9
12837_4#25.contigs_velvet.fa,9
12291_6#16.contigs_velvet.fa,9
22841_4#170.contigs_velvet.fa,9
14257_1#74.contigs_velvet.fa,9
19341_3#100.contigs_velvet.fa,9
7092_6#14.contigs_velvet.fa,9
14410_7#71.contigs_velvet.fa,9
14566_4#89.contigs_velvet.fa,9
7054_4#7.contigs_velvet.fa,9
15378_4#95.contigs_velvet.fa,9
6871_1#10.contigs_velvet.fa,9
6949_4#1.contigs_velvet.fa,9
12837_3#44.contigs_velvet.fa,9
14520_6#51.contigs_velvet.fa,9
15874_1#34.contigs_velvet.fa,9
6486_8#6.contigs_velvet.fa,9
22841_4#183.contigs_velvet.fa,9
14723_6#43.contigs_velvet.fa,9
14520_6#40.contigs_velvet.fa,9
7038_6#24.contigs_velvet.fa,9
16399_7#39.contigs_velvet.fa,9
12837_1#78.contigs_velvet.fa,9
15531_6#5.contigs_velvet.fa,9
7011_4#24.contigs_velvet.fa,9
14555_3#10.contigs_velvet.fa,9
19341_3#54.contigs_velvet.fa,9
6736_5#10.contigs_velvet.fa,9
15531_3#91.contigs_velvet.fa,9
14520_6#29.contigs_velvet.fa,9
12837_5#52.contigs_velvet.fa,9
6775_1#21.contigs_velvet.fa,9
6840_1#8.contigs_velvet.fa,9
13470_1#61.contigs_velvet.fa,9
6938_5#17.contigs_velvet.fa,9
7054_6#18.contigs_velvet.fa,9
12837_4#56.contigs_velvet.fa,9
15531_2#39.contigs_velvet.fa,9
6823_5#22.contigs_velvet.fa,9
6999_2#20.contigs_velvet.fa,9
20925_3#51.contigs_velvet.fa,9
7553_5#56.contigs_velvet.fa,9
16288_7#14.contigs_velvet.fa,9
7004_6#32.contigs_velvet.fa,9
6730_1#3.contigs_velvet.fa,9
7038_6#13.contigs_velvet.fa,9
16288_4#66.contigs_velvet.fa,9
13470_1#25.contigs_velvet.fa,9
17870_7#60.contigs_velvet.fa,9
9789_2#75.contigs_velvet.fa,9
7622_2#37.contigs_velvet.fa,9
19341_3#102.contigs_velvet.fa,9
14410_8#77.contigs_velvet.fa,9
14410_7#56.contigs_velvet.fa,9
15531_2#60.contigs_velvet.fa,9
6470_6#22.contigs_velvet.fa,9
22841_2#100.contigs_velvet.fa,9
13710_1#6.contigs_velvet.fa,9
12837_1#55.contigs_velvet.fa,9
14723_4#20.contigs_velvet.fa,9
6938_3#30.contigs_velvet.fa,9
9789_4#39.contigs_velvet.fa,9
18090_2#20.contigs_velvet.fa,9
6983_8#90.contigs_velvet.fa,9
7038_5#24.contigs_velvet.fa,9
14520_7#33.contigs_velvet.fa,9
14723_6#41.contigs_velvet.fa,9
22841_1#184.contigs_velvet.fa,9
17175_6#52.contigs_velvet.fa,9
14520_6#43.contigs_velvet.fa,9
15874_1#76.contigs_velvet.fa,9
15531_5#85.contigs_velvet.fa,9
14520_4#2.contigs_velvet.fa,9
22841_2#137.contigs_velvet.fa,9
6649_8#8.contigs_velvet.fa,9
6805_3#9.contigs_velvet.fa,9
15731_8#7.contigs_velvet.fa,9
7011_3#21.contigs_velvet.fa,9
14723_1#95.contigs_velvet.fa,9
6630_4#24.contigs_velvet.fa,9
15874_1#78.contigs_velvet.fa,9
13414_4#27.contigs_velvet.fa,9
13415_8#44.contigs_velvet.fa,9
7011_4#9.contigs_velvet.fa,9
6664_1#12.contigs_velvet.fa,9
14520_7#13.contigs_velvet.fa,9
19341_3#108.contigs_velvet.fa,9
17870_8#101.contigs_velvet.fa,9
24775_1#64.contigs_velvet.fa,9
15378_4#13.contigs_velvet.fa,9
7004_6#40.contigs_velvet.fa,9
15995_1#12.contigs_velvet.fa,9
14673_4#86.contigs_velvet.fa,9
17870_8#119.contigs_velvet.fa,9
6486_7#3.contigs_velvet.fa,9
10395_5#52.contigs_velvet.fa,9
6631_5#14.contigs_velvet.fa,9
17794_7#77.contigs_velvet.fa,9
11893_8#3.contigs_velvet.fa,9
7038_7#23.contigs_velvet.fa,9
14520_6#54.contigs_velvet.fa,9
17870_7#182.contigs_velvet.fa,9
19341_3#88.contigs_velvet.fa,9
7038_6#4.contigs_velvet.fa,9
16288_3#12.contigs_velvet.fa,9
9789_3#76.contigs_velvet.fa,9
6938_3#33.contigs_velvet.fa,9
15531_4#88.contigs_velvet.fa,9
14566_6#6.contigs_velvet.fa,9
13415_5#83.contigs_velvet.fa,9
15873_3#17.contigs_velvet.fa,9
16288_5#75.contigs_velvet.fa,9
14412_1#48.contigs_velvet.fa,9
17150_5#79.contigs_velvet.fa,10
7092_6#8.contigs_velvet.fa,10
22027_1#51.contigs_velvet.fa,10
13470_1#51.contigs_velvet.fa,10
6680_5#8.contigs_velvet.fa,10
11511_8#72.contigs_velvet.fa,10
12291_6#77.contigs_velvet.fa,10
20925_3#84.contigs_velvet.fa,10
13414_8#63.contigs_velvet.fa,10
18090_1#144.contigs_velvet.fa,10
17175_5#40.contigs_velvet.fa,10
17059_7#13.contigs_velvet.fa,10
21999_8#53.contigs_velvet.fa,10
13415_6#68.contigs_velvet.fa,10
6755_6#10.contigs_velvet.fa,10
7004_5#8.contigs_velvet.fa,10
13415_6#74.contigs_velvet.fa,10
17138_4#56.contigs_velvet.fa,10
6630_1#17.contigs_velvet.fa,10
14412_1#44.contigs_velvet.fa,10
18090_1#112.contigs_velvet.fa,10
13415_6#69.contigs_velvet.fa,10
6830_3#20.contigs_velvet.fa,10
16288_5#40.contigs_velvet.fa,10
12837_1#80.contigs_velvet.fa,10
19084_7#106.contigs_velvet.fa,10
7004_8#93.contigs_velvet.fa,10
14913_2#86.contigs_velvet.fa,10
18090_1#84.contigs_velvet.fa,10
14257_1#6.contigs_velvet.fa,10
7004_6#37.contigs_velvet.fa,10
12291_3#52.contigs_velvet.fa,10
14936_6#70.contigs_velvet.fa,10
17870_8#148.contigs_velvet.fa,10
14913_6#86.contigs_velvet.fa,10
13415_8#87.contigs_velvet.fa,10
6983_8#78.contigs_velvet.fa,10
6259_7#14.contigs_velvet.fa,10
14412_2#70.contigs_velvet.fa,10
6805_4#8.contigs_velvet.fa,10
6753_1#3.contigs_velvet.fa,10
22841_1#109.contigs_velvet.fa,10
6925_6#14.contigs_velvet.fa,10
16288_3#51.contigs_velvet.fa,10
13415_8#55.contigs_velvet.fa,10
15378_4#78.contigs_velvet.fa,10
6983_4#91.contigs_velvet.fa,10
17175_6#67.contigs_velvet.fa,10
7038_4#24.contigs_velvet.fa,10
7004_6#26.contigs_velvet.fa,10
22841_1#7.contigs_velvet.fa,10
14566_4#41.contigs_velvet.fa,10
9716_7#39.contigs_velvet.fa,10
11893_1#54.contigs_velvet.fa,10
14412_2#74.contigs_velvet.fa,10
9789_5#49.contigs_velvet.fa,10
9789_4#80.contigs_velvet.fa,10
12673_6#53.contigs_velvet.fa,10
14936_5#68.contigs_velvet.fa,10
6805_6#14.contigs_velvet.fa,10
17794_8#140.contigs_velvet.fa,10
16288_6#62.contigs_velvet.fa,10
14555_3#9.contigs_velvet.fa,10
14566_5#95.contigs_velvet.fa,10
20287_5#129.contigs_velvet.fa,10
6736_7#5.contigs_velvet.fa,10
16288_8#79.contigs_velvet.fa,10
13414_8#8.contigs_velvet.fa,10
19341_2#50.contigs_velvet.fa,10
12837_2#57.contigs_velvet.fa,10
15682_1#94.contigs_velvet.fa,10
6949_1#13.contigs_velvet.fa,10
6983_7#58.contigs_velvet.fa,10
6949_2#20.contigs_velvet.fa,10
6775_1#2.contigs_velvet.fa,10
7054_6#22.contigs_velvet.fa,10
17175_5#66.contigs_velvet.fa,10
17870_8#133.contigs_velvet.fa,10
12162_1#62.contigs_velvet.fa,10
6593_4#18.contigs_velvet.fa,10
22027_1#122.contigs_velvet.fa,10
14555_3#39.contigs_velvet.fa,10
6731_5#17.contigs_velvet.fa,10
12837_1#39.contigs_velvet.fa,10
14913_6#38.contigs_velvet.fa,10
22114_6#15.contigs_velvet.fa,10
6807_2#17.contigs_velvet.fa,10
11658_8#13.contigs_velvet.fa,10
15841_2#68.contigs_velvet.fa,10
14566_6#35.contigs_velvet.fa,10
6807_2#23.contigs_velvet.fa,10
21053_8#176.contigs_velvet.fa,10
14566_4#40.contigs_velvet.fa,10
14410_8#85.contigs_velvet.fa,10
24775_1#118.contigs_velvet.fa,10
17870_8#109.contigs_velvet.fa,10
6938_8#4.contigs_velvet.fa,10
22027_1#49.contigs_velvet.fa,10
15378_2#14.contigs_velvet.fa,10
6649_8#19.contigs_velvet.fa,10
14913_2#21.contigs_velvet.fa,10
23495_7#69.contigs_velvet.fa,10
15682_2#23.contigs_velvet.fa,10
6755_2#15.contigs_velvet.fa,10
18456_1#96.contigs_velvet.fa,10
19084_8#133.contigs_velvet.fa,10
6736_8#15.contigs_velvet.fa,10
22027_1#37.contigs_velvet.fa,10
17150_6#75.contigs_velvet.fa,10
17138_5#36.contigs_velvet.fa,10
9953_7#71.contigs_velvet.fa,10
14913_2#73.contigs_velvet.fa,10
7038_6#19.contigs_velvet.fa,10
7004_5#9.contigs_velvet.fa,10
6755_3#2.contigs_velvet.fa,10
16288_5#36.contigs_velvet.fa,10
13415_5#15.contigs_velvet.fa,10
6938_8#17.contigs_velvet.fa,10
15841_3#48.contigs_velvet.fa,10
14913_3#71.contigs_velvet.fa,10
17059_8#52.contigs_velvet.fa,10
20925_3#76.contigs_velvet.fa,10
14555_4#74.contigs_velvet.fa,10
17138_5#12.contigs_velvet.fa,10
12837_4#41.contigs_velvet.fa,10
6840_1#5.contigs_velvet.fa,10
13091_6#38.contigs_velvet.fa,10
22027_1#125.contigs_velvet.fa,10
14566_4#64.contigs_velvet.fa,10
21999_7#122.contigs_velvet.fa,10
22841_1#37.contigs_velvet.fa,10
22984_8#57.contigs_velvet.fa,10
12837_4#70.contigs_velvet.fa,10
12837_1#44.contigs_velvet.fa,10
13470_1#55.contigs_velvet.fa,10
7054_6#10.contigs_velvet.fa,10
15378_4#16.contigs_velvet.fa,10
10208_2#41.contigs_velvet.fa,10
9789_2#81.contigs_velvet.fa,10
12837_1#23.contigs_velvet.fa,10
6470_5#9.contigs_velvet.fa,10
12837_4#72.contigs_velvet.fa,10
6259_6#2.contigs_velvet.fa,10
22027_1#144.contigs_velvet.fa,10
20957_7#125.contigs_velvet.fa,10
17138_4#68.contigs_velvet.fa,10
6925_5#12.contigs_velvet.fa,10
17966_5#20.contigs_velvet.fa,10
14936_4#63.contigs_velvet.fa,10
22027_1#59.contigs_velvet.fa,10
6730_7#15.contigs_velvet.fa,10
17794_7#20.contigs_velvet.fa,10
9789_2#43.contigs_velvet.fa,10
17138_5#64.contigs_velvet.fa,10
11511_7#62.contigs_velvet.fa,10
20925_3#57.contigs_velvet.fa,10
6972_5#19.contigs_velvet.fa,10
15608_4#16.contigs_velvet.fa,10
20925_3#49.contigs_velvet.fa,10
6710_7#24.contigs_velvet.fa,10
11657_2#26.contigs_velvet.fa,10
21127_1#14.contigs_velvet.fa,10
12291_6#46.contigs_velvet.fa,10
6259_8#21.contigs_velvet.fa,10
6925_6#10.contigs_velvet.fa,10
14257_1#45.contigs_velvet.fa,10
6755_5#10.contigs_velvet.fa,10
14555_3#64.contigs_velvet.fa,10
10050_2#75.contigs_velvet.fa,10
19084_7#44.contigs_velvet.fa,10
12162_1#2.contigs_velvet.fa,10
17138_4#73.contigs_velvet.fa,10
6823_7#9.contigs_velvet.fa,10
6840_1#15.contigs_velvet.fa,10
14936_6#69.contigs_velvet.fa,10
13415_5#47.contigs_velvet.fa,10
12837_1#83.contigs_velvet.fa,10
7038_4#2.contigs_velvet.fa,10
12837_1#33.contigs_velvet.fa,10
13154_2#65.contigs_velvet.fa,10
17150_6#27.contigs_velvet.fa,10
14913_3#76.contigs_velvet.fa,10
14555_3#37.contigs_velvet.fa,10
16288_8#85.contigs_velvet.fa,10
14566_6#58.contigs_velvet.fa,10
6925_6#22.contigs_velvet.fa,10
22695_3#176.contigs_velvet.fa,10
6925_8#6.contigs_velvet.fa,10
14410_8#39.contigs_velvet.fa,10
16288_5#7.contigs_velvet.fa,10
12291_1#32.contigs_velvet.fa,10
6949_4#20.contigs_velvet.fa,10
11861_2#26.contigs_velvet.fa,10
13415_8#35.contigs_velvet.fa,10
22841_2#103.contigs_velvet.fa,10
18090_1#100.contigs_velvet.fa,10
7038_6#9.contigs_velvet.fa,10
13415_5#10.contigs_velvet.fa,10
14520_6#66.contigs_velvet.fa,10
20925_3#65.contigs_velvet.fa,10
20925_3#45.contigs_velvet.fa,10
14566_4#48.contigs_velvet.fa,10
14566_6#83.contigs_velvet.fa,10
17794_8#139.contigs_velvet.fa,10
14555_4#64.contigs_velvet.fa,10
14410_8#71.contigs_velvet.fa,10
6938_7#23.contigs_velvet.fa,10
22841_4#62.contigs_velvet.fa,10
13414_8#2.contigs_velvet.fa,10
13414_8#56.contigs_velvet.fa,10
13415_5#23.contigs_velvet.fa,10
15682_2#36.contigs_velvet.fa,10
6805_7#16.contigs_velvet.fa,10
19084_8#85.contigs_velvet.fa,10
14913_2#50.contigs_velvet.fa,10
